user_id,R_Quartile,F_Quartile,M_Quartile
292177,3,1,3
292197,4,4,4
292198,1,4,5
292221,3,3,3
292290,5,4,3
292319,5,5,5
292322,1,5,5
292336,2,4,5
292338,4,1,1
292344,5,3,4
292399,1,3,3
292427,2,2,1
292428,4,4,3
292437,1,3,3
292500,2,3,2
292507,1,5,5
292510,4,4,4
292540,3,4,4
292568,2,2,3
292571,3,3,3
292594,5,4,3
292607,4,3,1
292615,3,3,3
292623,5,5,5
292628,1,4,5
292642,2,1,3
292683,1,5,5
292692,2,5,5
292698,3,5,4
292711,2,3,3
292714,2,1,3
292715,1,5,5
292717,1,5,5
292747,2,1,1
292754,4,3,2
292776,4,2,3
292837,3,5,5
292863,3,1,2
292864,3,1,1
292891,4,5,5
292898,4,5,5
292905,1,4,4
292906,2,1,1
292922,1,5,5
292948,3,5,5
292952,2,3,3
292963,3,2,2
292968,3,5,5
293011,1,2,3
293026,1,3,4
293036,3,5,5
293078,1,3,2
293094,3,5,5
293096,5,4,4
293098,2,2,2
293099,1,5,4
293170,1,3,3
293178,5,1,4
293191,4,2,2
293253,4,2,1
293258,1,2,3
293268,1,5,5
293277,1,4,3
293293,1,2,2
293371,3,1,2
293392,1,4,4
293399,2,3,3
293487,3,3,4
293489,3,2,2
293522,5,3,4
293524,1,2,1
293529,5,1,2
293534,2,5,4
293535,4,5,5
293545,5,3,4
293620,3,5,5
293628,3,3,3
293648,3,1,1
293659,1,4,4
293784,4,5,5
293785,3,2,2
293790,3,4,5
293806,3,5,5
293853,4,4,4
293860,1,4,5
293882,4,5,5
293889,1,3,3
293893,1,2,3
293895,1,3,2
293976,2,1,2
293992,3,2,3
294030,3,5,4
294114,5,4,4
294161,3,2,4
294171,2,2,3
294192,2,1,2
294205,1,3,3
294235,5,1,4
294248,1,1,2
294249,2,5,5
294263,3,3,4
294329,1,3,4
294350,3,4,5
294354,5,1,1
294356,2,1,3
294379,2,2,1
294403,2,2,3
294428,1,2,1
294430,5,1,1
294449,3,1,2
294560,4,2,2
294563,1,1,3
294577,5,2,2
294587,2,2,3
294589,1,5,5
294592,2,5,4
294596,1,3,2
294599,1,2,1
294615,5,2,1
294628,5,1,1
294633,3,5,5
294676,4,2,3
294687,3,2,3
294694,3,3,3
294706,1,5,5
294710,3,2,2
294824,3,4,4
294828,5,1,1
294837,2,3,4
294849,4,2,3
294893,5,2,2
295068,3,2,1
295072,1,1,2
295076,4,4,5
295104,4,5,5
295109,2,4,5
295169,5,1,2
295198,1,2,1
295204,4,1,1
295206,5,3,3
295311,2,1,1
295314,3,2,3
295351,4,4,5
295368,2,4,2
295392,1,4,4
295394,2,3,4
295488,2,5,4
295570,3,2,1
295578,5,5,5
295607,1,3,4
295618,1,3,2
295648,3,4,4
295653,3,1,3
295688,3,4,4
295693,1,2,3
295698,1,4,5
295721,3,2,2
295724,3,3,4
295727,1,5,4
295738,5,5,5
295755,4,2,1
295760,1,2,4
295806,1,5,5
295888,2,2,1
295898,5,2,3
295900,2,1,2
295904,2,4,3
295918,5,2,3
295919,2,1,1
295929,4,4,4
295952,1,3,3
295972,1,3,3
296065,5,4,5
296099,4,4,5
296205,5,4,2
296305,5,1,1
296334,2,4,4
296355,4,2,1
296362,4,5,5
296367,1,5,5
296372,4,2,1
296409,3,2,2
296470,5,1,2
296486,5,2,3
296503,1,3,4
296505,5,5,5
296525,1,5,5
296539,3,4,4
296545,5,5,5
296590,2,5,4
296609,2,1,2
296626,4,5,5
296666,1,4,4
296693,2,2,1
296710,3,5,5
296724,3,5,5
296736,2,1,2
296840,4,3,4
296848,2,4,4
296922,3,1,2
296956,5,1,1
296959,1,3,3
296982,1,3,3
297080,4,1,1
297112,2,1,2
297114,1,5,5
297134,1,3,4
297150,1,3,4
297168,1,4,4
297171,2,2,3
297178,1,5,5
297184,1,4,5
297186,2,1,1
297202,1,3,4
297286,2,1,2
297325,1,2,3
297331,2,1,2
297340,3,5,5
297347,3,1,2
297352,5,2,4
297353,1,4,4
297367,3,3,3
297382,2,4,3
297416,3,5,5
297422,5,3,2
297474,3,3,3
297512,1,3,4
297517,1,5,5
297525,4,5,4
297590,3,1,4
297651,4,5,4
297696,2,1,1
297745,1,2,2
297758,5,5,5
297836,2,4,4
297878,2,1,1
297898,5,5,5
297917,1,4,4
297928,3,2,4
297943,1,5,5
297948,5,1,3
297958,5,2,3
297963,3,2,3
298025,4,3,2
298026,5,5,5
298050,5,5,5
298077,4,1,2
298088,3,2,3
298092,5,3,4
298120,1,4,4
298127,4,2,1
298255,3,4,4
298274,1,5,5
298308,4,4,3
298387,5,4,5
298389,2,1,1
298468,4,5,5
298485,3,2,3
298505,1,4,4
298515,2,3,3
298539,1,4,5
298574,2,4,4
298587,3,3,4
298604,2,4,4
298623,4,5,5
298632,4,3,2
298680,4,1,1
298693,5,3,4
298695,1,5,5
298737,3,5,4
298742,4,1,2
298802,3,2,2
298847,2,3,3
298875,4,1,2
298888,1,4,4
298938,3,5,5
298946,2,2,3
298957,2,2,4
298981,4,5,4
298987,1,5,5
299010,5,4,5
299049,1,1,1
299076,1,3,5
299088,2,4,4
299095,4,5,5
299101,2,3,2
299110,2,4,3
299174,4,3,2
299232,1,5,5
299256,5,5,5
299289,1,5,5
299295,5,3,2
299415,2,5,4
299457,4,4,4
299491,4,4,4
299502,1,1,2
299520,5,5,5
299547,1,5,4
299549,1,1,1
299624,2,5,4
299668,1,4,3
299695,1,5,5
299721,3,5,5
299772,2,2,2
299815,5,3,4
299818,1,5,5
299848,1,5,5
299865,5,2,3
299882,3,5,5
299883,3,1,2
299926,5,1,1
299946,1,1,1
299959,4,5,5
299983,3,3,4
299984,1,5,4
299995,2,2,2
299997,2,3,4
299999,1,1,4
300007,3,4,4
300021,1,4,4
300031,2,1,1
300042,4,5,5
300049,1,5,3
300076,3,4,4
300086,1,2,1
300108,3,1,2
300111,2,4,4
300126,2,4,4
300137,2,3,3
300139,5,5,5
300200,1,5,5
300217,1,4,5
300311,2,4,4
300324,4,1,1
300341,3,2,2
300370,3,2,2
300381,1,1,2
300396,1,2,2
300440,2,4,4
300441,3,3,3
300453,3,2,2
300464,2,3,2
300467,1,3,2
300513,5,4,5
300526,3,4,3
300528,2,2,2
300550,2,2,2
300659,1,1,2
300831,1,5,5
300846,1,2,3
300889,4,1,2
300905,1,2,1
300908,4,3,3
300918,1,5,5
300921,3,1,1
300924,2,2,3
300955,2,3,1
300984,2,1,2
300988,4,5,5
300998,3,1,1
301014,1,2,2
301025,1,4,3
301034,2,4,4
301089,2,3,3
301147,4,1,2
301193,5,4,3
301246,3,2,2
301275,1,4,4
301289,1,4,4
301291,2,3,3
301298,4,5,5
301313,2,2,2
301319,3,1,2
301344,2,4,3
301372,3,4,4
301385,1,5,5
301388,3,3,2
301401,4,2,2
301443,4,4,3
301448,1,5,5
301478,4,3,4
301491,1,2,2
301511,1,4,4
301526,5,4,5
301560,3,4,3
301572,1,2,3
301617,3,4,4
301624,4,4,2
301625,1,4,2
301632,2,2,1
301644,3,2,1
301679,4,2,1
301706,1,2,2
301730,5,3,4
301782,4,5,5
301807,2,3,3
301856,4,3,2
301860,3,4,3
301884,1,5,5
301959,2,3,3
301986,2,5,5
301988,5,5,5
302004,1,4,5
302006,5,5,5
302009,3,5,5
302035,1,1,1
302044,1,5,5
302047,4,4,3
302133,2,4,4
302160,2,3,1
302171,2,1,1
302173,1,4,3
302199,1,2,3
302206,4,2,2
302211,2,3,2
302214,5,2,1
302222,2,2,1
302231,5,1,1
302245,2,4,2
302255,3,2,3
302321,3,1,1
302329,2,4,4
302364,1,5,4
302430,2,2,1
302457,5,5,5
302550,3,4,5
302561,3,3,3
302574,4,4,4
302581,4,3,3
302586,2,4,4
302667,2,2,2
302731,1,1,1
302802,4,4,4
302853,1,4,1
302860,1,3,2
302919,4,4,2
303017,4,5,5
303040,1,1,2
303050,1,5,5
303055,1,3,4
303167,2,4,3
303173,4,5,4
303220,3,4,4
303255,3,5,5
303302,5,1,3
303317,3,1,1
303561,3,2,2
303577,3,4,4
303583,2,5,5
303683,1,5,5
303844,1,4,3
303855,3,3,4
303902,2,3,3
303907,4,1,2
303994,3,2,2
303996,5,2,2
304001,2,2,1
304059,4,1,1
304088,2,4,5
304106,3,4,3
304146,2,2,2
304179,1,5,3
304182,5,1,1
304184,3,5,4
304209,3,1,1
304210,4,5,5
304226,2,2,2
304247,3,4,4
304253,3,4,4
304261,1,3,4
304264,1,5,5
304278,4,4,4
304305,5,1,2
304313,4,5,5
304323,1,2,3
304328,1,2,2
304362,1,5,4
304375,5,1,1
304409,3,5,5
304427,2,2,2
304437,1,1,2
304486,1,5,5
304512,1,4,5
304516,3,4,4
304523,1,4,4
304616,2,2,1
304638,2,2,3
304730,1,3,2
304835,1,2,3
304866,1,3,4
304884,5,5,5
304924,1,5,5
305011,5,5,5
305030,2,4,3
305067,1,5,5
305118,2,3,3
305124,5,2,1
305139,4,5,5
305140,4,1,2
305230,5,2,1
305293,4,4,4
305347,3,3,3
305384,1,3,3
305404,2,2,5
305476,3,2,2
305576,1,4,4
305602,2,1,1
305614,2,1,2
305644,3,4,3
305647,1,5,4
305701,5,2,2
305741,1,5,4
305746,1,4,4
305795,1,5,5
305892,5,2,2
305904,3,3,1
305945,1,3,4
305978,3,2,1
306073,5,2,1
306082,4,5,5
306121,4,3,3
306140,3,4,2
306265,2,5,5
306350,2,3,4
306381,1,1,3
306460,2,2,2
306483,3,2,1
306496,1,2,4
306509,4,3,4
306512,1,1,3
306519,4,5,5
306526,1,3,3
306535,1,5,4
306537,2,2,4
306582,2,2,1
306593,3,2,1
306696,1,4,4
306713,1,2,4
306731,1,5,4
306733,3,3,2
306818,2,2,1
306849,1,3,4
306979,1,1,1
307037,1,1,2
307063,1,2,2
307068,5,5,5
307078,2,1,2
307090,1,5,5
307096,5,2,3
307109,4,4,4
307122,2,5,5
307153,3,4,3
307158,3,3,2
307161,5,4,4
307168,1,3,3
307367,3,2,3
307407,1,2,5
307410,2,1,2
307443,1,2,2
307508,4,4,4
307549,5,2,2
307553,1,2,3
307662,3,4,4
307703,4,5,4
307705,3,3,2
307720,2,1,2
307726,4,5,5
307788,2,4,4
307805,2,2,1
307837,4,5,5
307901,3,3,2
307917,2,4,2
307949,4,5,5
307983,1,5,5
307986,4,4,4
308037,2,1,2
308038,1,3,1
308044,3,5,4
308051,1,3,3
308074,3,1,2
308096,3,5,5
308114,1,2,2
308183,4,5,5
308207,1,5,5
308208,1,2,4
308508,5,4,5
308510,4,2,1
308515,1,4,3
308533,4,2,2
308632,2,3,1
308641,2,5,5
308651,3,4,4
308652,3,5,5
308662,5,4,4
308720,1,5,5
308776,5,5,5
308810,4,2,2
308812,4,4,4
308943,1,5,4
308979,5,1,1
308992,3,3,3
308998,2,3,4
309005,4,2,2
309033,1,2,2
309034,3,4,3
309062,5,3,2
309068,1,3,3
309082,4,5,4
309093,3,4,4
309115,2,3,1
309148,2,2,2
309166,3,2,1
309170,4,5,5
309237,2,2,4
309277,1,4,3
309299,1,1,1
309331,4,2,2
309393,2,3,2
309451,5,1,1
309452,3,5,5
309454,5,4,5
309456,1,2,3
309460,3,3,2
309464,3,5,5
309546,4,5,5
309551,1,1,2
309553,4,3,2
309624,3,3,4
309627,5,2,1
309638,1,5,5
309657,3,5,5
309658,5,4,5
309690,1,1,2
309704,3,3,4
309719,2,5,5
309757,3,3,3
309761,1,5,5
309773,3,1,1
309789,4,1,2
309800,1,5,5
309808,3,4,3
309826,3,3,4
309832,1,4,4
309843,3,4,4
309855,3,2,2
309881,2,5,5
309938,3,1,1
309947,4,5,4
309983,3,2,2
310010,1,3,3
310015,1,1,2
310020,5,5,5
310027,5,1,2
310031,4,4,2
310038,5,5,5
310091,3,3,4
310094,1,4,5
310106,3,4,3
310146,1,4,3
310167,3,4,5
310185,2,3,4
310215,3,1,1
310285,2,1,1
310293,1,2,2
310316,2,2,3
310363,1,2,2
310433,5,2,2
310443,1,4,5
310487,5,3,3
310507,2,3,2
310511,1,4,5
310596,4,5,5
310667,1,5,5
310734,2,5,5
310796,2,3,4
310817,1,3,1
310888,2,3,2
310975,4,5,5
311011,3,5,5
311022,3,2,2
311058,4,5,5
311059,2,3,4
311083,4,5,5
311106,1,2,1
311115,1,2,1
311143,1,2,1
311202,1,4,4
311213,4,1,3
311215,4,1,1
311224,1,3,4
311250,4,5,5
311307,2,4,4
311398,2,2,1
311437,4,2,1
311553,4,4,3
311575,4,3,3
311590,1,3,3
311603,1,1,1
311619,1,5,5
311620,2,1,1
311675,1,2,1
311708,2,2,3
311765,1,2,1
311789,2,1,2
311808,2,4,3
311907,1,2,3
312146,4,3,2
312234,2,4,3
312248,5,5,4
312249,1,2,2
312292,5,5,4
312378,1,3,4
312391,4,2,1
312448,3,4,5
312534,3,2,1
312552,1,4,4
312604,5,4,4
312606,3,2,2
312630,5,5,5
312639,4,5,5
312643,4,1,2
312645,2,4,4
312649,4,3,3
312718,4,5,5
312730,5,2,3
312750,4,2,1
312752,2,2,2
312824,1,2,3
312832,5,5,5
312863,3,4,3
312881,1,3,4
312920,4,4,3
312950,2,2,1
312965,2,5,4
312975,4,3,2
313031,1,2,1
313041,4,4,4
313049,1,1,1
313058,2,3,1
313103,3,4,3
313106,5,5,5
313264,4,1,3
313587,3,5,5
313642,4,1,1
313644,3,3,4
313660,1,5,5
313728,4,4,5
313752,3,3,4
313886,1,1,1
313973,3,4,4
313978,1,1,1
313982,3,2,1
313999,3,5,5
314007,1,1,2
314255,2,2,2
314338,1,2,4
314426,1,1,1
314431,2,1,2
314450,3,5,5
314678,3,3,2
314709,4,5,5
314818,4,1,1
314908,5,3,4
314928,5,1,1
314952,4,5,4
314953,1,5,5
315055,3,3,4
315068,3,3,4
315251,2,1,1
315256,2,4,4
315268,2,5,5
315310,1,1,2
315329,1,1,2
315370,2,2,1
315403,2,2,3
315414,2,2,3
315428,5,4,5
315449,1,4,3
315520,5,1,2
315524,3,5,5
315555,1,3,5
315564,2,5,5
315576,4,5,5
315665,5,4,4
315670,5,2,3
315676,5,2,2
315696,1,5,5
315711,4,5,5
315766,5,4,5
315829,1,2,2
315836,5,4,5
315994,3,3,4
316030,2,2,3
316194,3,5,4
316201,1,3,1
316242,5,2,3
316253,2,3,3
316271,5,1,3
316286,2,4,5
316306,4,1,1
316307,3,3,4
316349,1,1,2
316440,4,2,2
316531,2,2,3
316618,3,2,1
316627,3,2,2
316637,5,4,4
316639,5,2,2
316650,2,3,1
316667,3,4,4
316670,3,5,5
316675,2,3,3
316702,1,4,3
316717,3,3,3
316757,4,5,5
316788,2,3,3
316839,2,2,2
316864,3,3,2
316866,3,4,4
316876,2,4,4
316934,5,3,2
316992,2,2,3
317009,1,2,2
317028,4,4,4
317031,1,5,5
317063,3,1,1
317073,2,3,4
317139,1,1,2
317147,3,2,2
317160,1,4,4
317163,1,4,3
317172,1,1,4
317179,2,4,4
317188,1,5,5
317205,2,3,5
317210,5,1,1
317248,1,2,2
317251,3,2,1
317265,4,1,1
317267,4,5,4
317277,3,1,1
317303,1,2,2
317340,2,1,3
317344,4,5,5
317361,1,5,5
317427,2,4,4
317451,1,3,4
317456,3,2,1
317465,3,4,3
317470,4,1,1
317483,5,2,2
317496,4,1,1
317516,1,2,3
317544,1,3,2
317559,4,3,4
317625,1,1,1
317626,1,5,5
317633,3,4,5
317658,2,3,1
317668,2,3,2
317695,1,5,5
317703,5,5,5
317705,4,5,5
317717,3,3,3
317788,5,3,4
317818,4,5,5
317838,2,3,1
317843,5,2,2
317859,1,5,5
317875,5,4,4
317917,3,1,1
317935,3,3,1
317973,1,5,5
317985,1,5,5
317990,5,2,3
318000,5,5,5
318014,5,3,2
318065,1,4,4
318077,4,5,5
318086,5,1,2
318104,3,1,1
318121,2,4,3
318166,1,3,4
318172,3,1,3
318228,3,1,2
318233,4,3,3
318256,5,3,1
318296,1,2,1
318298,1,4,4
318314,2,1,1
318327,1,4,4
318328,3,4,4
318329,3,4,4
318348,4,2,2
318371,2,2,2
318377,1,3,4
318420,3,2,1
318424,4,3,2
318476,2,4,4
318485,3,5,4
318542,5,5,5
318558,3,3,2
318562,3,5,5
318575,4,1,1
318576,2,2,3
318629,2,3,2
318633,1,3,3
318643,2,3,2
318646,4,2,1
318677,3,3,4
318683,1,5,5
318720,3,3,4
318723,4,5,5
318740,1,3,2
318758,4,1,1
318764,3,5,5
318777,3,4,3
318797,2,4,4
318801,3,5,5
318806,4,2,3
318818,1,4,4
318863,1,5,5
318952,4,1,1
318975,1,2,1
318993,1,1,2
319008,4,1,2
319023,1,5,5
319058,2,3,4
319097,2,2,2
319105,3,4,4
319118,4,5,4
319123,1,5,4
319131,1,2,1
319146,2,2,1
319151,5,3,2
319152,3,5,5
319190,1,3,4
319191,4,3,3
319194,2,4,4
319195,4,2,2
319199,1,1,2
319209,1,4,4
319218,1,3,3
319226,1,1,1
319244,1,2,2
319245,2,4,4
319260,2,2,3
319273,5,5,5
319282,1,3,2
319288,3,5,5
319293,2,1,2
319308,1,2,1
319338,3,2,2
319398,4,1,2
319408,1,4,5
319417,4,5,5
319420,3,2,2
319543,1,1,1
319599,5,1,1
319628,1,3,2
319639,4,4,4
319642,5,2,3
319664,2,2,2
319706,3,2,2
319714,2,1,1
319742,4,2,2
319750,3,5,4
319759,4,3,3
319773,2,4,5
319777,2,3,1
319782,3,1,1
319791,3,5,5
319812,4,5,5
319817,5,1,1
319830,3,5,4
319861,1,5,5
319872,2,2,2
319874,4,2,2
319919,3,4,4
319935,5,5,5
319950,2,4,4
319980,4,5,5
320012,2,2,2
320019,3,1,1
320035,4,5,5
320040,4,5,5
320053,2,2,2
320054,4,4,4
320057,3,4,4
320063,2,4,4
320085,2,4,3
320089,1,4,3
320167,3,4,4
320212,1,3,1
320217,3,1,2
320219,4,2,1
320234,1,1,2
320248,1,2,3
320264,4,3,3
320267,1,2,4
320284,1,4,2
320285,2,3,3
320322,1,5,5
320340,1,5,5
320348,2,3,3
320404,1,5,5
320421,4,4,4
320484,4,4,3
320487,2,1,1
320535,4,4,3
320559,2,4,4
320577,2,4,3
320613,1,4,3
320641,1,4,4
320643,1,5,5
320649,5,4,5
320693,2,3,1
320696,1,4,3
320707,2,1,1
320712,2,4,4
320715,1,2,3
320767,1,2,1
320804,4,4,3
320818,4,5,5
320823,3,2,2
320827,4,1,2
320832,3,3,4
320834,3,4,5
320863,2,3,3
320913,1,5,5
321018,1,2,1
321059,1,5,5
321073,2,5,5
321078,3,1,1
321080,5,3,2
321156,3,3,2
321162,5,5,5
321189,1,4,5
321199,5,2,3
321207,1,5,5
321277,1,1,1
321306,4,5,5
321323,3,3,3
321334,1,1,3
321339,2,2,2
321349,3,3,3
321355,2,2,2
321375,3,5,5
321384,2,2,2
321387,4,5,5
321389,4,1,2
321392,1,3,4
321396,2,1,1
321450,4,4,4
321490,1,4,5
321493,2,2,2
321499,5,5,5
321535,4,4,4
321542,3,1,1
321548,3,1,2
321555,1,3,2
321577,3,3,5
321596,5,1,1
321606,4,3,3
321608,3,4,4
321667,1,2,1
321684,3,1,1
321703,5,5,5
321710,4,4,4
321747,2,5,5
321752,5,5,5
321754,1,3,3
321756,2,2,2
321757,3,2,2
321821,5,5,5
321851,3,4,5
321887,3,3,4
321895,1,3,3
321910,4,1,1
321913,2,1,1
321916,3,3,3
321934,1,1,3
321940,4,4,3
321942,4,3,3
321973,4,3,3
322002,5,5,4
322006,3,5,5
322035,1,4,4
322042,3,3,3
322052,4,4,4
322083,3,3,4
322124,2,2,1
322179,2,3,3
322210,4,1,2
322211,4,4,4
322276,2,1,1
322325,1,4,5
322338,3,1,2
322344,1,5,5
322360,4,3,3
322366,1,2,2
322373,2,4,4
322454,1,4,3
322461,4,1,1
322463,1,1,1
322464,2,5,5
322472,3,5,4
322474,1,5,5
322502,2,3,3
322504,4,1,1
322517,3,3,3
322544,4,5,5
322555,5,3,1
322568,3,5,5
322582,2,5,5
322614,2,3,3
322624,4,2,4
322678,3,3,4
322693,1,5,5
322700,1,5,5
322711,1,2,3
322724,5,3,4
322727,4,2,4
322732,1,2,2
322782,4,4,4
322783,2,4,5
322787,2,4,3
322848,5,3,2
322849,1,4,4
322853,4,5,5
322864,1,2,3
322866,1,5,4
322882,5,3,4
322888,1,3,3
322890,1,2,4
322900,4,3,1
322925,2,2,1
322927,5,3,3
322940,2,2,1
322976,4,5,5
322991,4,5,5
322999,5,4,4
323007,4,5,5
323010,1,5,5
323040,2,2,2
323074,2,4,4
323093,1,1,1
323107,2,3,2
323121,3,1,1
323155,3,2,2
323166,1,5,5
323170,3,1,1
323196,2,2,2
323232,5,4,4
323249,3,1,1
323274,5,3,3
323276,2,1,2
323297,4,2,1
323314,3,1,2
323316,5,2,3
323323,3,4,4
323356,4,5,4
323420,1,2,2
323525,5,5,5
323537,1,1,1
323559,2,1,2
323563,2,2,4
323573,1,4,3
323588,2,4,2
323593,3,1,1
323599,2,1,2
323610,3,1,1
323631,1,5,5
323646,1,1,1
323664,2,4,4
323679,4,5,5
323699,4,2,2
323708,1,2,3
323730,3,2,2
323738,1,4,3
323765,2,3,4
323767,5,2,1
323777,5,5,4
323779,3,5,5
323786,4,5,5
323794,4,3,3
323810,1,3,3
323818,3,1,1
323835,3,1,1
323841,3,1,4
323853,2,4,5
323866,3,5,5
323901,1,4,3
323912,4,3,2
323920,4,5,5
323952,2,3,3
323969,2,5,5
323989,3,4,5
323990,2,5,5
323991,1,2,2
323993,1,2,4
324006,4,4,4
324054,3,3,2
324057,1,5,5
324066,1,5,5
324073,2,5,5
324087,2,1,3
324089,5,2,1
324094,1,4,4
324122,2,2,2
324124,3,1,1
324132,2,4,4
324158,1,3,4
324179,4,3,3
324183,4,5,5
324191,4,3,1
324198,3,5,5
324207,3,5,5
324208,2,2,1
324221,1,2,2
324240,1,1,1
324283,3,3,3
324313,2,2,2
324327,1,4,3
324338,3,1,1
324346,4,2,1
324350,4,3,3
324370,2,1,1
324384,4,4,3
324424,3,5,5
324448,3,3,3
324464,1,3,2
324477,1,1,1
324483,2,4,3
324495,4,4,3
324498,3,5,5
324506,4,3,3
324524,1,4,4
324530,4,5,5
324537,5,3,2
324554,4,4,3
324556,1,3,2
324568,1,3,4
324592,4,4,4
324613,3,2,2
324616,3,5,5
324667,1,1,1
324683,4,3,3
324709,1,3,2
324715,1,3,4
324721,1,5,5
324750,2,4,5
324753,3,3,4
324821,3,2,1
324828,3,2,1
324850,1,5,5
324855,4,5,5
324859,1,3,3
324867,5,2,2
324880,5,4,5
324902,2,4,3
324913,3,1,1
324915,1,2,2
324917,3,2,3
324919,2,2,3
324920,4,5,4
324938,1,5,5
324940,3,5,5
324944,5,5,5
324959,4,5,5
325000,3,4,4
325009,3,5,4
325036,4,3,3
325052,1,5,5
325055,1,5,5
325068,3,5,5
325073,3,5,5
325086,4,2,3
325095,1,1,1
325101,1,3,2
325106,3,5,5
325115,3,4,5
325149,3,3,3
325203,4,2,3
325211,4,1,2
325223,4,2,3
325231,1,5,5
325242,3,4,3
325246,2,4,5
325263,3,2,2
325295,2,2,2
325324,5,1,5
325352,2,4,4
325358,2,1,1
325363,4,5,5
325374,5,1,1
325386,1,2,3
325401,1,2,2
325404,2,3,3
325411,3,2,2
325457,1,2,1
325466,4,3,2
325489,4,5,4
325512,4,5,4
325517,1,2,2
325524,5,5,5
325539,3,2,1
325550,1,5,4
325558,1,5,5
325559,1,2,3
325579,5,4,4
325592,3,5,3
325597,3,4,3
325601,1,4,4
325612,3,1,1
325617,4,3,3
325618,5,5,5
325628,3,1,2
325633,5,3,3
325634,2,4,3
325641,1,1,1
325651,2,3,3
325654,1,4,4
325673,1,2,3
325683,3,1,1
325705,1,1,1
325718,2,2,1
325722,1,4,3
325727,1,2,3
325728,1,4,4
325730,4,2,1
325732,4,1,1
325737,1,4,3
325741,1,3,3
325743,4,1,1
325763,2,1,4
325767,2,3,5
325770,4,4,4
325785,1,5,5
325818,1,5,5
325826,1,2,2
325841,2,2,3
325850,1,4,5
325879,1,1,2
325888,2,3,2
325890,2,1,1
325902,4,4,4
325910,3,3,4
325926,3,4,5
325950,3,1,3
326033,5,5,5
326035,3,1,1
326049,2,1,1
326071,1,3,3
326072,3,4,4
326092,1,5,4
326095,2,3,2
326113,2,2,2
326119,3,4,4
326120,2,2,1
326130,2,3,3
326174,2,1,4
326183,3,5,5
326185,2,3,2
326186,1,4,4
326190,4,2,1
326208,4,2,2
326226,2,4,3
326228,5,5,5
326240,4,2,1
326259,5,5,5
326268,2,4,4
326269,4,5,5
326277,3,5,5
326285,4,5,4
326287,5,3,1
326299,1,2,4
326302,1,2,2
326305,4,4,3
326306,1,5,5
326322,4,4,4
326354,1,3,3
326377,3,5,4
326429,1,4,4
326443,5,5,5
326464,4,3,2
326468,1,1,2
326519,1,2,2
326540,3,3,3
326546,3,4,5
326547,4,4,3
326567,2,5,5
326571,5,1,4
326579,4,5,5
326624,4,3,3
326659,4,1,1
326678,3,4,4
326685,2,4,3
326749,1,1,3
326783,3,4,5
326788,2,1,1
326791,4,3,2
326797,3,3,3
326801,2,2,1
326830,4,3,4
326839,5,4,5
326845,3,2,2
326853,2,3,3
326857,3,2,2
326870,1,4,3
326903,5,5,5
326909,2,2,4
326918,1,4,2
326924,1,2,1
326935,3,4,4
326953,4,4,4
326968,3,3,2
326979,2,3,3
326994,4,5,5
326996,4,4,4
327007,2,3,4
327010,5,1,2
327027,5,2,2
327046,5,3,5
327086,2,1,2
327098,4,5,5
327111,2,3,3
327125,2,2,3
327138,3,3,3
327140,3,5,5
327147,4,4,3
327149,4,5,5
327164,1,4,5
327175,3,4,3
327211,3,5,5
327213,4,5,5
327220,2,1,1
327223,3,1,1
327224,3,5,5
327268,3,3,4
327273,3,1,2
327275,4,1,2
327290,1,4,4
327292,4,3,1
327325,3,2,2
327330,3,4,4
327333,4,5,5
327338,3,4,4
327341,2,4,4
327342,2,2,3
327346,1,5,5
327357,3,4,3
327358,1,1,3
327362,2,2,2
327377,3,2,1
327387,5,3,5
327389,3,5,5
327407,3,5,4
327413,1,5,5
327440,2,5,4
327445,3,5,5
327451,2,2,1
327473,4,3,3
327480,5,5,5
327481,5,5,5
327499,1,5,5
327521,4,3,3
327523,5,2,3
327528,3,1,2
327529,4,2,3
327541,5,3,3
327543,2,4,4
327544,4,2,2
327555,3,3,2
327556,3,1,2
327563,4,2,3
327602,2,4,4
327608,5,5,4
327616,1,3,3
327622,2,1,1
327623,3,2,1
327636,2,1,2
327643,3,4,4
327657,4,2,3
327677,3,1,4
327682,5,2,2
327687,4,4,4
327691,3,5,5
327695,3,4,4
327697,1,5,5
327716,4,4,4
327720,4,5,5
327734,4,4,5
327738,4,3,3
327746,1,2,2
327749,1,2,2
327756,4,5,5
327790,3,4,4
327832,2,1,2
327853,2,3,4
327872,4,4,4
327875,3,4,4
327884,3,3,4
327885,2,1,1
327891,3,4,4
327904,3,5,4
327914,3,4,4
327915,3,3,2
327924,1,4,4
327930,1,5,5
327932,3,3,2
327953,4,3,3
327965,3,4,4
327968,1,4,3
327972,3,4,4
327977,1,3,2
327992,2,2,3
328033,3,4,3
328059,1,2,3
328073,2,1,2
328080,2,3,2
328092,3,4,4
328100,1,4,2
328101,2,2,2
328108,1,5,5
328129,4,5,5
328175,1,2,2
328184,4,1,1
328189,3,3,3
328199,2,1,1
328205,4,4,4
328223,1,5,5
328229,3,5,4
328236,3,2,2
328243,5,2,2
328244,4,3,4
328247,3,5,5
328266,1,4,4
328270,4,3,1
328289,2,2,2
328290,1,2,1
328306,1,2,2
328307,1,3,3
328318,5,5,4
328338,1,1,1
328359,4,5,5
328364,4,5,5
328379,5,5,5
328382,1,3,4
328385,5,1,2
328403,1,1,2
328407,2,3,3
