user_id,Amount,Frequency,Recency,R_Quartile,F_Quartile,M_Quartile,RFMClass
227957,2591.4,33,694,4,5,4,454
227976,1726.9,5,790,3,2,4,324
228000,628.9,3,911,2,1,2,212
228004,1197.9,13,713,4,4,3,443
228005,1084.5,8,1070,1,3,3,133
228122,352,4,1029,1,2,1,121
228134,1014.5,5,1292,1,2,3,123
228200,716.9,4,726,3,2,2,322
228324,1884.8,6,1637,1,3,4,134
228349,2710.3,14,811,3,4,5,345
228399,127.4,3,940,1,1,1,111
228568,1764.9,10,562,5,4,4,544
228599,4899,9,376,5,4,5,545
228670,6120,5,720,4,2,5,425
228698,5130,12,1051,1,4,5,145
228755,3566.7,16,802,3,5,5,355
228780,8376,24,1017,1,5,5,155
228852,1607.8,8,822,2,3,4,234
228853,5147.13,43,1311,1,5,5,155
228900,289,3,865,2,1,1,211
228924,1742.4,12,865,2,4,4,244
228930,3762.8,21,879,2,5,5,255
228941,1090.9,4,723,3,2,3,323
228952,855.8,3,1109,1,1,3,113
228990,440.8,4,902,2,2,1,221
228997,1519.6,14,737,3,4,4,344
228999,2838.4,17,725,3,5,5,355
229063,396.9,3,1489,1,1,1,111
229075,8286.2,38,1156,1,5,5,155
229089,1979.4,16,801,3,5,4,354
229167,614.7,5,793,3,2,2,322
229210,1255.4,11,693,4,4,3,443
229227,6894.3,15,517,5,4,5,545
229241,3676.79,37,676,4,5,5,455
229293,1158,3,898,2,1,3,213
229380,6335.1,42,1422,1,5,5,155
229447,1452.5,7,577,5,3,4,534
229466,9342.9,38,10,5,5,5,555
229492,3252.8,21,847,2,5,5,255
229524,764.7,3,934,1,1,2,112
229545,7111.8,48,673,4,5,5,455
229584,2173.3,14,821,2,4,4,244
229672,9373.2,47,740,3,5,5,355
229726,491.5,5,681,4,2,2,422
229749,1009,4,1067,1,2,3,123
229805,2158.5,9,304,5,4,4,544
229936,1323,5,746,3,2,3,323
230052,399.8,4,784,3,2,1,321
230093,3775,13,739,3,4,5,345
230110,3668,21,695,4,5,5,455
230112,571,3,920,1,1,2,112
230133,5084.5,24,1142,1,5,5,155
230185,860,3,942,1,1,3,113
230189,2099,22,1068,1,5,4,154
230209,958,6,861,2,3,3,233
230250,819,4,845,2,2,3,223
230311,988.6,10,1426,1,4,3,143
230388,534.4,4,1620,1,2,2,122
230465,3163.1,33,774,3,5,5,355
230501,515,5,1033,1,2,2,122
230559,92.7,3,907,2,1,1,211
230595,6172.8,35,705,4,5,5,455
230654,1806,9,823,2,4,4,244
230660,1037,12,651,4,4,3,443
230668,3114.8,19,1077,1,5,5,155
230707,318.9,3,1611,1,1,1,111
230742,8716.8,28,814,2,5,5,255
230744,1142.5,12,1105,1,4,3,143
230761,4654.5,12,19,5,4,5,545
230785,3204.1,18,699,4,5,5,455
230823,2130,7,796,3,3,4,334
230844,4056.8,25,707,4,5,5,455
230859,2955.2,19,505,5,5,5,555
230991,231,3,885,2,1,1,211
231000,806.9,6,844,2,3,3,233
231024,1214.8,12,1123,1,4,3,143
231054,729.7,6,722,3,3,2,332
231103,952.8,6,946,1,3,3,133
231138,8491.7,30,1181,1,5,5,155
231190,529,3,936,1,1,2,112
231193,618,9,1611,1,4,2,142
231278,1623.6,10,901,2,4,4,244
231301,4668.2,13,811,3,4,5,345
231329,8125.4,33,690,4,5,5,455
231358,160,4,813,3,2,1,321
231366,3534,15,1611,1,4,5,145
231368,1806.3,21,769,3,5,4,354
231376,2274.7,22,710,4,5,4,454
231388,597,6,414,5,3,2,532
231460,9726.9,47,699,4,5,5,455
231468,1154.21,12,929,1,4,3,143
231500,3016.3,14,632,4,4,5,445
231507,911,6,851,2,3,3,233
231586,1617.8,3,726,3,1,4,314
231620,1321.9,9,813,3,4,3,343
231635,1235.9,5,674,4,2,3,423
231655,929,5,661,4,2,3,423
231748,6527.3,41,1014,1,5,5,155
231782,1332.7,8,843,2,3,4,234
231787,500.5,5,871,2,2,2,222
231811,1287.8,6,882,2,3,3,233
231849,613.9,6,916,1,3,2,132
231887,3989.1,21,764,3,5,5,355
231926,529.6,4,1212,1,2,2,122
231946,2536.9,13,760,3,4,4,344
231957,1702.9,9,826,2,4,4,244
232066,1550.6,6,1007,1,3,4,134
232163,10359.3,33,684,4,5,5,455
232298,2766.8,13,785,3,4,5,345
232347,14112.8,43,712,4,5,5,455
232355,567.45,6,1307,1,3,2,132
232358,449.7,3,1444,1,1,1,111
232407,1272,8,936,1,3,3,133
232441,1825,7,1361,1,3,4,134
232445,2666.7,12,1022,1,4,5,145
232825,1810,15,688,4,4,4,444
232863,8224.15,50,686,4,5,5,455
232872,2728.8,18,756,3,5,5,355
232936,1167.2,10,703,4,4,3,443
232941,688.9,7,857,2,3,2,232
232943,1222.8,8,818,2,3,3,233
232949,3190.6,28,721,4,5,5,455
233118,881,5,624,4,2,3,423
233281,1332,5,1588,1,2,3,123
233354,682,5,109,5,2,2,522
233427,1534.6,14,1129,1,4,4,144
233432,2109.4,22,808,3,5,4,354
233438,1549,6,911,2,3,4,234
233445,2320.9,9,508,5,4,4,544
233461,1009.7,6,684,4,3,3,433
233626,387.8,4,862,2,2,1,221
233657,1135.3,16,830,2,5,3,253
233692,435.1,4,1062,1,2,1,121
233765,1077,6,765,3,3,3,333
233854,1533.7,8,673,4,3,4,434
233924,738.9,5,845,2,2,2,222
233941,4347.2,41,1073,1,5,5,155
233965,119.8,3,1315,1,1,1,111
234064,6987.4,40,686,4,5,5,455
234159,4828.7,32,1052,1,5,5,155
234193,7535,16,1010,1,5,5,155
234250,3975.2,18,1006,1,5,5,155
234352,2691.9,18,1058,1,5,5,155
234413,331.9,3,900,2,1,1,211
234459,753,6,755,3,3,2,332
234464,1248.3,9,778,3,4,3,343
234465,1989.5,7,1245,1,3,4,134
234496,670,3,750,3,1,2,312
234512,394.5,5,884,2,2,1,221
234564,2251.7,10,826,2,4,4,244
234618,880.2,9,1128,1,4,3,143
234643,5294.1,22,684,4,5,5,455
234650,1850.8,12,1061,1,4,4,144
234655,2555.9,25,1003,1,5,4,154
234667,520,3,956,1,1,2,112
234720,866,8,814,2,3,3,233
234738,2939.5,17,877,2,5,5,255
234739,4339,14,692,4,4,5,445
234768,841.1,4,691,4,2,3,423
234862,5072,12,605,4,4,5,445
234870,6200.6,24,1105,1,5,5,155
234872,205.7,3,650,4,1,1,411
234899,5105,17,673,4,5,5,455
234910,1423,5,1084,1,2,4,124
234912,1461.7,8,719,4,3,4,434
234946,565,3,1030,1,1,2,112
234947,5882,28,677,4,5,5,455
234958,296,4,682,4,2,1,421
235030,1337.5,10,932,1,4,4,144
235039,1691.4,12,708,4,4,4,444
235041,4503.3,40,1333,1,5,5,155
235043,845.6,13,1013,1,4,3,143
235056,1062.4,5,919,1,2,3,123
235072,6597.9,36,1494,1,5,5,155
235074,1655,6,712,4,3,4,434
235113,852,4,888,2,2,3,223
235143,1180.6,17,685,4,5,3,453
235235,5802.3,14,818,2,4,5,245
235239,8060.5,50,465,5,5,5,555
235324,354.6,4,890,2,2,1,221
235373,2942,22,719,4,5,5,455
235376,1178,5,824,2,2,3,223
235401,753,5,40,5,2,2,522
235477,4830,16,193,5,5,5,555
235485,3638.2,27,760,3,5,5,355
235502,289.7,4,1547,1,2,1,121
235517,1683.9,5,1546,1,2,4,124
235523,16002.2,50,1020,1,5,5,155
235634,1021,5,900,2,2,3,223
235714,681.3,7,798,3,3,2,332
235858,484.4,4,892,2,2,2,222
235888,577,5,864,2,2,2,222
235910,492,5,1561,1,2,2,122
235972,5563.8,28,719,4,5,5,455
236003,3868.8,27,700,4,5,5,455
236060,343.9,3,802,3,1,1,311
236075,2173,7,763,3,3,4,334
236111,116.7,3,733,3,1,1,311
236168,9223.7,35,1412,1,5,5,155
236218,4688.71,31,1333,1,5,5,155
236229,1693.1,9,821,2,4,4,244
236271,3518.2,24,679,4,5,5,455
236347,914,6,646,4,3,3,433
236412,684.8,4,809,3,2,2,322
236414,676.5,5,1142,1,2,2,122
236448,2186.4,9,826,2,4,4,244
236483,412.1,5,753,3,2,1,321
236528,4578.57,36,1403,1,5,5,155
236531,6104,20,608,4,5,5,455
236615,2556.38,21,1182,1,5,4,154
236649,3308.1,20,1063,1,5,5,155
236707,2458,21,782,3,5,4,354
236821,1880,8,1423,1,3,4,134
236825,483.3,9,678,4,4,2,442
236832,366,4,28,5,2,1,521
236950,6322.9,31,1506,1,5,5,155
236985,708.8,7,332,5,3,2,532
237013,2384.8,18,856,2,5,4,254
237068,7523,31,784,3,5,5,355
237086,482.7,5,848,2,2,2,222
237119,11967.1,40,717,4,5,5,455
237145,867,5,886,2,2,3,223
237159,3761.7,19,354,5,5,5,555
237166,664.5,14,738,3,4,2,342
237185,1024.4,7,1494,1,3,3,133
237199,1402,7,939,1,3,4,134
237231,5615.33,35,1001,1,5,5,155
237307,6751.37,49,623,4,5,5,455
237331,1599.2,8,129,5,3,4,534
237339,395,6,818,2,3,1,231
237365,1748,12,808,3,4,4,344
237395,1181,8,1046,1,3,3,133
237396,2523.6,10,671,4,4,4,444
237454,2079,11,731,3,4,4,344
237477,4725.1,33,777,3,5,5,355
237553,2514,22,738,3,5,4,354
237557,374,4,724,3,2,1,321
237641,1226.9,10,782,3,4,3,343
237755,9646.93,44,697,4,5,5,455
237854,1506.8,18,844,2,5,4,254
237899,380.9,3,1390,1,1,1,111
237938,724,3,1403,1,1,2,112
237976,1038,5,1008,1,2,3,123
238043,2064.8,14,1038,1,4,4,144
238065,2539.9,5,1085,1,2,4,124
238089,1191.9,3,1542,1,1,3,113
238114,1398.2,16,1516,1,5,4,154
238157,629.7,7,704,4,3,2,432
238169,4735.05,33,675,4,5,5,455
238265,2214,21,879,2,5,4,254
238428,481.8,5,614,4,2,2,422
238431,5605.7,37,1046,1,5,5,155
238514,6257.18,39,688,4,5,5,455
238531,1817.4,8,177,5,3,4,534
238558,762.8,4,922,1,2,2,122
238578,5888.4,36,855,2,5,5,255
238633,628,3,1206,1,1,2,112
238679,13355.8,49,1141,1,5,5,155
238743,2031.2,16,1504,1,5,4,154
238794,3975,25,713,4,5,5,455
238808,3261,16,814,2,5,5,255
238809,5824.8,23,1523,1,5,5,155
238822,10683.5,44,275,5,5,5,555
238874,1807,12,774,3,4,4,344
238881,1171.7,6,866,2,3,3,233
238957,1761.8,14,1211,1,4,4,144
238971,961.9,4,881,2,2,3,223
238991,1112.7,4,762,3,2,3,323
239072,2105.1,12,1532,1,4,4,144
239090,345,3,1532,1,1,1,111
239213,483.9,4,936,1,2,2,122
239224,1349.3,19,918,1,5,4,154
239276,937.6,7,690,4,3,3,433
239283,517.8,4,869,2,2,2,222
239294,574.5,5,921,1,2,2,122
239307,4065.9,21,1006,1,5,5,155
239309,5681.9,34,751,3,5,5,355
239312,337.9,3,791,3,1,1,311
239321,1801,6,163,5,3,4,534
239340,531,5,881,2,2,2,222
239360,477,3,1418,1,1,1,111
239366,503.8,4,945,1,2,2,122
239367,384,4,799,3,2,1,321
239391,1508.4,18,671,4,5,4,454
239396,316,3,713,4,1,1,411
239413,1816.9,7,1089,1,3,4,134
239434,1286.6,11,776,3,4,3,343
239441,89.26,3,581,4,1,1,411
239467,3256.8,27,32,5,5,5,555
239474,244.69,5,886,2,2,1,221
239477,910.7,6,1124,1,3,3,133
239486,5598.8,27,1058,1,5,5,155
239491,439.6,4,108,5,2,1,521
239494,467,3,825,2,1,1,211
239495,2779.4,14,767,3,4,5,345
239510,590.24,13,1024,1,4,2,142
239511,2124.6,9,744,3,4,4,344
239539,12878,25,1030,1,5,5,155
239545,482,3,811,3,1,2,312
239546,729.6,4,755,3,2,2,322
239556,1157.6,4,674,4,2,3,423
239557,3089.5,14,809,3,4,5,345
239559,5098.6,27,801,3,5,5,355
239605,8599,32,690,4,5,5,455
239615,707.8,4,810,3,2,2,322
239640,656.8,7,498,5,3,2,532
239641,361,4,796,3,2,1,321
239647,632.9,3,851,2,1,2,212
239653,5268.2,33,671,4,5,5,455
239703,1603,10,608,4,4,4,444
239711,1035,7,928,1,3,3,133
239763,314,3,835,2,1,1,211
239773,8333.6,27,1165,1,5,5,155
239774,2451.9,12,687,4,4,4,444
239800,1079.6,10,816,2,4,3,243
239840,2317.5,6,416,5,3,4,534
239859,192.9,3,690,4,1,1,411
239889,312.7,3,875,2,1,1,211
239899,1982.6,10,461,5,4,4,544
239903,2470,19,714,4,5,4,454
239908,4264.8,20,1047,1,5,5,155
239925,563.4,11,927,1,4,2,142
239938,1290.8,7,1166,1,3,3,133
239959,2001.7,22,680,4,5,4,454
239973,573.7,5,33,5,2,2,522
240029,1216.8,4,840,2,2,3,223
240060,928,7,1227,1,3,3,133
240074,6567.8,40,1017,1,5,5,155
240100,137.7,3,777,3,1,1,311
240124,1079.8,7,1128,1,3,3,133
240163,406.7,4,659,4,2,1,421
240171,1619.9,8,704,4,3,4,434
240190,915.4,9,751,3,4,3,343
240200,1087.8,5,752,3,2,3,323
240208,1429.5,5,251,5,2,4,524
240236,7283,34,726,3,5,5,355
240248,6147.2,28,1451,1,5,5,155
240281,2123.8,7,1058,1,3,4,134
240294,237,5,922,1,2,1,121
240306,4009.6,26,265,5,5,5,555
240358,2150.8,13,684,4,4,4,444
240359,5060.1,37,1011,1,5,5,155
240371,1877,5,869,2,2,4,224
240412,3066.6,28,703,4,5,5,455
240469,1033.4,8,685,4,3,3,433
240480,1054.8,3,898,2,1,3,213
240520,375.3,4,1008,1,2,1,121
240528,288.8,3,731,3,1,1,311
240534,1165.2,12,875,2,4,3,243
240547,107.1,3,892,2,1,1,211
240552,559,3,1165,1,1,2,112
240575,438.9,3,922,1,1,1,111
240583,310.9,4,830,2,2,1,221
240589,584.1,6,631,4,3,2,432
240601,7788.6,38,132,5,5,5,555
240617,389,3,702,4,1,1,411
240638,2148.9,9,224,5,4,4,544
240672,468.3,5,917,1,2,1,121
240688,467.8,3,879,2,1,1,211
240694,316,4,644,4,2,1,421
240728,846.8,3,532,5,1,3,513
240730,790.3,6,1007,1,3,2,132
240741,2044.3,11,1521,1,4,4,144
240744,885.7,3,136,5,1,3,513
240747,3450.7,12,1098,1,4,5,145
240749,7067.03,27,1359,1,5,5,155
240762,3078,23,1063,1,5,5,155
240763,468.8,3,839,2,1,1,211
240786,555,3,467,5,1,2,512
240839,1535,4,762,3,2,4,324
240851,497,3,267,5,1,2,512
240889,1025.9,5,294,5,2,3,523
240892,2642,18,126,5,5,5,555
240944,3716.2,25,765,3,5,5,355
240962,7069.1,49,749,3,5,5,355
240966,692.2,5,809,3,2,2,322
240974,513.8,3,1519,1,1,2,112
240992,901.7,5,799,3,2,3,323
240997,2387.2,27,858,2,5,4,254
241027,1458.8,5,916,1,2,4,124
241053,3490.2,25,1199,1,5,5,155
241058,524.6,4,695,4,2,2,422
241105,990.5,10,634,4,4,3,443
241152,4109.25,18,887,2,5,5,255
241159,951.2,8,874,2,3,3,233
241185,2209,6,1518,1,3,4,134
241219,579.9,5,930,1,2,2,122
241241,1414.9,8,268,5,3,4,534
241265,6218.9,22,1176,1,5,5,155
241281,368.5,4,901,2,2,1,221
241334,3290.5,21,1010,1,5,5,155
241338,1611.6,8,1102,1,3,4,134
241360,2200,7,859,2,3,4,234
241373,991,6,758,3,3,3,333
241416,209,3,699,4,1,1,411
241460,3973.9,21,691,4,5,5,455
241494,329.9,3,749,3,1,1,311
241503,1270.4,7,771,3,3,3,333
241554,2391.1,29,923,1,5,4,154
241558,492,5,684,4,2,2,422
241559,1196,4,734,3,2,3,323
241610,5192,3,764,3,1,5,315
241620,3260,20,1021,1,5,5,155
241644,3547.8,29,1292,1,5,5,155
241667,3558,20,693,4,5,5,455
241677,2321.2,10,1157,1,4,4,144
241681,11971.7,36,1000,1,5,5,155
241712,779,4,1107,1,2,2,122
241751,1215,4,870,2,2,3,223
241820,1070.9,4,1054,1,2,3,123
241853,1002.4,4,1223,1,2,3,123
241858,5102.1,22,771,3,5,5,355
241869,7653.9,33,715,4,5,5,455
241873,896,4,1027,1,2,3,123
241909,180.9,3,740,3,1,1,311
241916,1245.6,6,897,2,3,3,233
241936,855.9,6,747,3,3,3,333
241937,4237.4,20,801,3,5,5,355
241944,6069.6,42,680,4,5,5,455
241950,2523.43,18,980,1,5,4,154
241959,642.5,6,765,3,3,2,332
241978,1452,7,273,5,3,4,534
242033,4777.7,28,101,5,5,5,555
242062,5596.8,21,883,2,5,5,255
242070,6162.34,45,682,4,5,5,455
242095,1777,4,811,3,2,4,324
242162,421.7,3,883,2,1,1,211
242165,412,5,736,3,2,1,321
242167,3894,25,678,4,5,5,455
242180,1931.7,13,745,3,4,4,344
242195,2271.3,16,375,5,5,4,554
242219,1031.9,4,831,2,2,3,223
242220,599.4,6,894,2,3,2,232
242222,241.9,3,1312,1,1,1,111
242223,1139.8,6,301,5,3,3,533
242249,1810,6,865,2,3,4,234
242264,530.8,3,1260,1,1,2,112
242278,2048,13,637,4,4,4,444
242281,868,6,1019,1,3,3,133
242288,1964,18,441,5,5,4,554
242300,590.5,3,518,5,1,2,512
242321,1760.6,10,769,3,4,4,344
242324,969,5,884,2,2,3,223
242326,389.7,3,827,2,1,1,211
242332,999.8,11,880,2,4,3,243
242364,7096,11,1146,1,4,5,145
242371,2183.7,5,770,3,2,4,324
242396,1905.6,13,836,2,4,4,244
242405,1128.8,6,544,5,3,3,533
242451,9263.7,37,1001,1,5,5,155
242455,865.8,6,612,4,3,3,433
242485,1145.7,6,677,4,3,3,433
242498,658,4,916,1,2,2,122
242541,647.3,7,882,2,3,2,232
242542,8425.2,45,708,4,5,5,455
242554,324.8,3,758,3,1,1,311
242581,5791.5,32,690,4,5,5,455
242584,1835,9,1137,1,4,4,144
242598,2460,13,862,2,4,4,244
242606,908,9,1510,1,4,3,143
242630,2781.9,16,1485,1,5,5,155
242634,927.5,7,787,3,3,3,333
242640,4847,17,215,5,5,5,555
242651,821.6,7,891,2,3,3,233
242704,1635.8,12,220,5,4,4,544
242749,487,3,1243,1,1,2,112
242814,3292.17,19,717,4,5,5,455
242884,1665,5,791,3,2,4,324
242915,803.8,6,774,3,3,3,333
243031,2616.7,15,1016,1,4,4,144
243042,941.6,9,1139,1,4,3,143
243054,3259.5,7,886,2,3,5,235
243069,2343.1,26,644,4,5,4,454
243112,1817.2,5,143,5,2,4,524
243114,1356.1,9,930,1,4,4,144
243120,2514.9,10,656,4,4,4,444
243137,4197.6,19,726,3,5,5,355
243144,378.8,4,805,3,2,1,321
243181,926.8,6,1334,1,3,3,133
243184,1294,7,1334,1,3,3,133
243185,1800,8,716,4,3,4,434
243216,3965.7,16,1129,1,5,5,155
243231,523.8,3,711,4,1,2,412
243240,1800.4,11,831,2,4,4,244
243302,353.9,4,568,5,2,1,521
243311,5215.1,27,396,5,5,5,555
243314,3254.9,12,927,1,4,5,145
243335,1109.9,15,797,3,4,3,343
243361,1320,7,164,5,3,3,533
243371,7809.7,12,1487,1,4,5,145
243389,707.6,8,1002,1,3,2,132
243397,469,3,704,4,1,1,411
243403,250.8,3,1505,1,1,1,111
243422,1476,9,432,5,4,4,544
243460,8744.8,36,727,3,5,5,355
243462,1020,3,918,1,1,3,113
243487,1914.9,10,806,3,4,4,344
243517,1907,16,821,2,5,4,254
243546,1182.7,7,906,2,3,3,233
243552,5699.1,26,735,3,5,5,355
243566,1209.56,22,920,1,5,3,153
243568,604,4,924,1,2,2,122
243569,2636.1,16,754,3,5,5,355
243578,1061.9,13,716,4,4,3,443
243593,4443.9,16,672,4,5,5,455
243631,2491,3,825,2,1,4,214
243635,2225.1,11,641,4,4,4,444
243649,5250.2,30,708,4,5,5,455
243694,887,4,1395,1,2,3,123
243700,9856.4,50,576,5,5,5,555
243713,1519.6,8,728,3,3,4,334
243722,1139.2,8,941,1,3,3,133
243728,1503.6,24,779,3,5,4,354
243743,1725.9,11,826,2,4,4,244
243750,2327.7,9,868,2,4,4,244
243764,2296.3,18,920,1,5,4,154
243775,1190,3,882,2,1,3,213
243806,4356.5,32,701,4,5,5,455
243817,1281.5,11,692,4,4,3,443
243818,1550.5,8,678,4,3,4,434
243822,487.8,4,836,2,2,2,222
243827,102,3,1505,1,1,1,111
243828,536.9,3,1505,1,1,2,112
243845,1250.5,10,734,3,4,3,343
243884,2483.8,4,714,4,2,4,424
243906,7258.4,36,1100,1,5,5,155
243922,4823.8,15,48,5,4,5,545
243930,430,3,1479,1,1,1,111
243935,411.5,5,664,4,2,1,421
243947,1105.6,13,931,1,4,3,143
243949,232.8,3,924,1,1,1,111
243954,9501.8,47,707,4,5,5,455
243968,122.4,3,1286,1,1,1,111
243970,5861.4,40,1010,1,5,5,155
243981,3014.9,12,1008,1,4,5,145
243986,886.2,10,704,4,4,3,443
244005,171.7,3,1402,1,1,1,111
244041,1671,9,1110,1,4,4,144
244047,5167,12,826,2,4,5,245
244065,2448,10,1369,1,4,4,144
244150,3043.6,30,446,5,5,5,555
244167,364.9,5,934,1,2,1,121
244176,5671.6,28,710,4,5,5,455
244188,1566.9,5,667,4,2,4,424
244194,1187.5,7,1162,1,3,3,133
244204,913.9,5,468,5,2,3,523
244205,824.9,9,836,2,4,3,243
244225,715,6,900,2,3,2,232
244244,243.8,3,767,3,1,1,311
244302,967.6,9,924,1,4,3,143
244362,1896.3,14,1238,1,4,4,144
244420,865.1,10,1186,1,4,3,143
244431,4749.7,28,1035,1,5,5,155
244447,589.6,4,1005,1,2,2,122
244469,7631.9,40,708,4,5,5,455
244477,3031.8,9,812,3,4,5,345
244499,1893.1,23,372,5,5,4,554
244527,564,3,884,2,1,2,212
244540,858.8,8,689,4,3,3,433
244578,557.8,4,1070,1,2,2,122
244622,1005.6,15,707,4,4,3,443
244634,2121,8,1342,1,3,4,134
244648,560.8,7,911,2,3,2,232
244677,1443.2,8,812,3,3,4,334
244690,462.6,3,1501,1,1,1,111
244744,827.9,5,1500,1,2,3,123
244784,1052,5,720,4,2,3,423
244795,419.4,6,737,3,3,1,331
244812,346.8,3,914,2,1,1,211
244860,1179.8,8,794,3,3,3,333
244889,1359.8,11,845,2,4,4,244
244903,8290.6,33,1324,1,5,5,155
244923,955,6,612,4,3,3,433
244952,1259.6,6,762,3,3,3,333
244959,1348,7,870,2,3,4,234
244963,886,5,886,2,2,3,223
244986,305.7,4,842,2,2,1,221
245038,619.6,4,772,3,2,2,322
245050,590,11,845,2,4,2,242
245204,2509,6,689,4,3,4,434
245215,2101,12,1225,1,4,4,144
245216,447,3,380,5,1,1,511
245247,6819.14,49,1072,1,5,5,155
245255,1024,14,1381,1,4,3,143
245272,2112.7,11,891,2,4,4,244
245281,3965.9,12,162,5,4,5,545
245308,868.8,3,808,3,1,3,313
245314,750,3,744,3,1,2,312
245340,3720.4,24,702,4,5,5,455
245345,1157.9,7,902,2,3,3,233
245346,305,3,1007,1,1,1,111
245350,816.8,7,920,1,3,3,133
245366,4131.7,19,796,3,5,5,355
245373,5448.9,39,671,4,5,5,455
245388,1214.4,9,714,4,4,3,443
245400,16938.36,50,681,4,5,5,455
245422,1127.6,8,915,1,3,3,133
245454,328.9,3,945,1,1,1,111
245513,207,3,676,4,1,1,411
245522,6100.3,35,762,3,5,5,355
245534,369,8,1006,1,3,1,131
245576,1878.2,9,731,3,4,4,344
245596,756.9,8,696,4,3,2,432
245638,1006,4,1019,1,2,3,123
245648,230,3,1067,1,1,1,111
245663,868.8,5,1066,1,2,3,123
245675,620.8,6,682,4,3,2,432
245711,765.8,3,273,5,1,2,512
245744,11329.4,49,1243,1,5,5,155
245755,1102.4,6,741,3,3,3,333
245768,1770,5,812,3,2,4,324
245769,1152.9,7,846,2,3,3,233
245773,584.8,3,720,4,1,2,412
245779,979.2,6,892,2,3,3,233
245780,233.8,3,706,4,1,1,411
245783,2547,8,106,5,3,4,534
245785,1587.9,17,898,2,5,4,254
245792,1669,4,1439,1,2,4,124
245819,1119.5,7,1494,1,3,3,133
245838,602.9,8,780,3,3,2,332
245839,1024.6,6,678,4,3,3,433
245873,739.7,5,761,3,2,2,322
245878,221.8,3,1220,1,1,1,111
245883,557.8,4,660,4,2,2,422
245908,2306.5,13,1228,1,4,4,144
245912,1053,5,1495,1,2,3,123
245919,1249.4,9,267,5,4,3,543
245937,931.9,4,775,3,2,3,323
245943,822.8,4,935,1,2,3,123
245946,1095.5,7,704,4,3,3,433
245975,3235.1,39,943,1,5,5,155
246019,328,3,896,2,1,1,211
246028,1348,4,1494,1,2,4,124
246037,2845,8,717,4,3,5,435
246057,226.9,4,1494,1,2,1,121
246060,304,3,1134,1,1,1,111
246073,516,4,1003,1,2,2,122
246092,287.7,3,754,3,1,1,311
246109,750.7,6,887,2,3,2,232
246152,10982.6,37,725,3,5,5,355
246167,2958.9,11,488,5,4,5,545
246195,2219,10,934,1,4,4,144
246210,3002,19,1114,1,5,5,155
246215,3048.7,15,1087,1,4,5,145
246232,1420.6,10,681,4,4,4,444
246238,2074,7,740,3,3,4,334
246249,533,6,545,5,3,2,532
246302,344,3,787,3,1,1,311
246323,601.6,5,267,5,2,2,522
246379,901.7,3,903,2,1,3,213
246390,559,3,937,1,1,2,112
246404,715.9,4,1475,1,2,2,122
246419,1689.4,29,1119,1,5,4,154
246432,385.9,3,762,3,1,1,311
246442,974.8,4,838,2,2,3,223
246448,165,3,932,1,1,1,111
246463,211.9,4,1422,1,2,1,121
246464,1253.6,7,834,2,3,3,233
246509,413.3,6,1249,1,3,1,131
246513,1021.5,5,1152,1,2,3,123
246528,5392.1,21,847,2,5,5,255
246569,2494.1,23,1037,1,5,4,154
246650,1139.28,7,678,4,3,3,433
246659,4083.6,19,54,5,5,5,555
246688,1941.7,9,695,4,4,4,444
246731,3906.7,16,880,2,5,5,255
246733,230.4,3,925,1,1,1,111
246738,871,7,685,4,3,3,433
246739,1867.7,15,778,3,4,4,344
246740,1031.5,8,800,3,3,3,333
246743,2074.8,14,662,4,4,4,444
246753,3279,17,1333,1,5,5,155
246773,924.8,5,886,2,2,3,223
246816,1017,6,727,3,3,3,333
246840,3560.8,26,1490,1,5,5,155
246849,659.9,3,884,2,1,2,212
246873,124.2,4,1267,1,2,1,121
246882,1706.9,20,711,4,5,4,454
246889,419,3,1489,1,1,1,111
246917,924.7,6,427,5,3,3,533
246935,480.9,3,906,2,1,2,212
246940,1899.9,9,879,2,4,4,244
246962,3934.3,18,1334,1,5,5,155
247003,505.8,3,723,3,1,2,312
247017,720.2,5,739,3,2,2,322
247021,617,7,729,3,3,2,332
247052,664,5,927,1,2,2,122
247112,450.3,3,729,3,1,1,311
247138,3658,9,1124,1,4,5,145
247192,6034.9,36,696,4,5,5,455
247200,836.9,3,994,1,1,3,113
247221,4505.4,13,1038,1,4,5,145
247276,1274.4,6,710,4,3,3,433
247290,1016.9,6,695,4,3,3,433
247292,1208.1,12,271,5,4,3,543
247296,7738,27,989,1,5,5,155
247302,1506.7,8,728,3,3,4,334
247313,1916,14,977,1,4,4,144
247319,1469.3,8,803,3,3,4,334
247325,1273.3,10,713,4,4,3,443
247332,853.7,8,873,2,3,3,233
247358,288,3,748,3,1,1,311
247413,3260.8,19,1488,1,5,5,155
247431,1362.9,6,507,5,3,4,534
247436,14029.5,38,1012,1,5,5,155
247441,725,5,917,1,2,2,122
247447,710,3,866,2,1,2,212
247452,2470.9,13,756,3,4,4,344
247468,640.9,3,1369,1,1,2,112
247470,1172,7,882,2,3,3,233
247487,3632.6,23,767,3,5,5,355
247489,357,3,728,3,1,1,311
247507,891,10,472,5,4,3,543
247543,1825.9,8,756,3,3,4,334
247560,1276.6,11,845,2,4,3,243
247573,2355.7,15,866,2,4,4,244
247585,703.8,7,891,2,3,2,232
247600,4559.9,13,752,3,4,5,345
247603,272,3,903,2,1,1,211
247619,1350.6,8,1105,1,3,4,134
247623,742,5,848,2,2,2,222
247658,6722.8,22,1057,1,5,5,155
